carrinho_id,cliente_id,data_criacao,valor_total,status
673,180,2023-01-05,723.45,abandonado
674,182,2022-01-18,3183.13,finalizado
675,182,2024-05-10,2474.53,abandonado
676,182,2022-09-09,1098.15,abandonado
677,183,2023-09-23,2616.87,finalizado
678,183,2023-01-25,359.36,abandonado
679,183,2022-09-30,215.97,finalizado
680,183,2024-03-28,2291.3,finalizado
681,183,2024-12-15,1552.8,finalizado
682,183,2023-05-05,1425.12,finalizado
683,183,2022-09-15,1322.61,finalizado
684,184,2023-05-24,650.42,finalizado
685,186,2024-11-28,1885.43,abandonado
686,186,2024-12-17,3200.07,abandonado
687,186,2023-10-17,132.82,finalizado
688,187,2024-10-18,1218.22,finalizado
689,187,2023-05-03,922.64,abandonado
690,187,2024-12-29,1850.38,abandonado
691,187,2022-04-27,1509.28,finalizado
692,187,2024-08-19,3280.71,finalizado
693,187,2022-07-20,2639.99,abandonado
694,188,2023-08-29,622.9,abandonado
695,188,2024-05-07,746.0,finalizado
696,188,2024-09-20,2984.67,finalizado
697,188,2023-03-28,144.95,abandonado
698,188,2024-02-07,3224.47,abandonado
699,188,2024-08-30,2723.2,finalizado
700,188,2024-05-06,283.91,finalizado
701,189,2024-03-18,1883.47,abandonado
702,189,2023-03-03,1425.29,abandonado
703,189,2023-09-27,2038.71,abandonado
704,189,2022-10-17,1873.06,finalizado
705,191,2024-11-23,404.91,abandonado
706,191,2022-05-26,349.88,finalizado
707,191,2024-03-13,2993.97,abandonado
708,192,2023-06-15,1131.17,abandonado
709,192,2022-01-05,2868.71,finalizado
710,192,2024-02-25,3495.18,finalizado
711,192,2022-09-09,2418.58,abandonado
712,192,2024-06-27,454.81,finalizado
713,192,2023-10-11,387.04,finalizado
714,193,2022-07-11,2708.84,finalizado
715,193,2024-06-25,1443.15,abandonado
716,193,2023-12-13,2734.25,abandonado
717,194,2024-12-04,1821.24,finalizado
718,194,2022-10-05,664.43,abandonado
719,194,2023-04-04,1657.6,abandonado
720,194,2023-11-28,1225.08,finalizado
721,196,2022-10-03,3484.35,abandonado
722,196,2023-11-16,3131.3,finalizado
723,196,2023-06-16,667.59,finalizado
724,196,2023-04-03,3344.97,abandonado
725,196,2024-12-19,3326.87,abandonado
726,196,2022-11-20,2588.93,finalizado
727,198,2022-02-22,2765.83,finalizado
728,200,2023-12-08,170.97,finalizado
729,200,2024-07-21,3272.89,finalizado
730,200,2023-05-29,1381.25,finalizado
731,200,2024-07-29,2526.65,abandonado
732,202,2022-11-10,916.67,finalizado
733,202,2024-03-27,2544.54,abandonado
734,202,2024-10-13,602.52,abandonado
735,202,2023-05-04,2342.55,finalizado
736,203,2022-08-28,1817.68,abandonado
737,203,2023-08-10,3420.78,finalizado
738,203,2023-04-05,927.21,finalizado
739,203,2024-12-22,3006.28,abandonado
740,204,2024-07-17,529.84,finalizado
741,204,2024-02-03,457.82,abandonado
742,205,2023-04-04,2048.55,abandonado
743,205,2022-08-08,3261.8,finalizado
744,205,2023-03-11,1450.79,finalizado
745,205,2024-11-11,1657.25,finalizado
746,205,2024-12-17,2157.2,abandonado
747,206,2024-10-18,894.37,finalizado
748,206,2023-07-10,834.02,finalizado
749,206,2024-12-25,531.12,abandonado
750,206,2023-04-22,825.73,finalizado
751,207,2024-11-14,1819.44,abandonado
752,207,2024-07-24,1253.88,finalizado
753,207,2024-02-08,896.5,finalizado
754,207,2023-07-02,406.5,abandonado
755,207,2024-04-23,2610.48,finalizado
756,207,2023-05-20,1425.56,finalizado
757,208,2024-09-21,1708.79,abandonado
758,208,2024-07-10,2785.26,abandonado
759,208,2024-07-19,2972.97,finalizado
760,208,2022-01-11,2078.23,finalizado
761,209,2022-05-09,796.79,finalizado
762,209,2023-10-08,2167.03,abandonado
763,210,2022-07-02,283.72,abandonado
764,210,2023-12-09,1310.22,abandonado
765,211,2022-04-21,760.05,abandonado
766,212,2023-08-27,2168.31,finalizado
767,212,2024-05-10,2495.18,abandonado
768,212,2024-12-06,1778.32,abandonado
769,213,2024-10-01,522.02,finalizado
770,213,2022-02-06,248.26,finalizado
771,213,2022-07-06,1282.84,finalizado
772,213,2024-03-20,3473.63,finalizado
773,213,2022-11-16,353.08,finalizado
774,214,2024-12-30,1791.47,finalizado
775,215,2022-06-13,1741.28,abandonado
776,215,2022-03-22,2218.96,finalizado
777,215,2024-07-10,3154.04,finalizado
778,215,2024-10-14,197.48,finalizado
779,215,2023-03-14,318.91,finalizado
780,215,2024-02-15,747.42,finalizado
781,215,2024-05-17,717.21,abandonado
782,216,2022-05-01,2709.98,finalizado
783,216,2022-02-13,2446.31,finalizado
784,216,2022-08-27,2546.26,abandonado
785,216,2022-01-09,660.35,abandonado
786,216,2024-12-13,1578.13,finalizado
787,216,2024-08-14,3403.42,finalizado
788,216,2024-10-10,929.87,abandonado
789,217,2023-02-02,3130.18,abandonado
790,217,2024-12-18,1373.64,finalizado
791,218,2024-08-09,2040.2,abandonado
792,218,2024-10-09,1284.0,abandonado
793,218,2024-09-11,2963.3,finalizado
794,219,2023-12-31,2286.59,finalizado
795,219,2024-01-16,530.5,abandonado
796,219,2022-09-05,3005.14,finalizado
797,219,2024-10-26,3450.81,finalizado
798,219,2022-10-31,466.18,finalizado
799,219,2024-05-09,2955.96,finalizado
800,219,2023-11-25,2272.45,abandonado
801,221,2022-12-09,2248.62,finalizado
802,222,2024-11-02,1949.5,finalizado
803,222,2022-07-08,3413.47,finalizado
804,223,2022-08-15,1327.78,abandonado
805,224,2023-02-23,1973.05,finalizado
806,224,2024-02-16,3314.53,finalizado
807,224,2022-06-25,3474.56,finalizado
808,224,2023-12-26,1698.76,finalizado
809,225,2022-03-26,2166.44,finalizado
810,225,2022-04-22,2669.37,abandonado
811,225,2022-02-21,427.67,abandonado
812,225,2024-01-11,2409.49,abandonado
813,225,2022-02-25,1451.82,finalizado
814,225,2023-10-17,2558.8,finalizado
815,225,2022-01-08,1932.72,finalizado
816,226,2024-02-05,770.56,abandonado
817,226,2022-11-26,1952.48,abandonado
818,226,2023-10-01,2425.16,finalizado
819,226,2022-01-23,1521.52,abandonado
820,227,2023-09-27,2192.63,finalizado
821,227,2024-02-25,1854.34,finalizado
822,227,2024-11-30,346.16,finalizado
823,227,2023-03-15,794.0,finalizado
824,228,2022-03-15,1276.96,abandonado
825,229,2023-05-13,543.96,finalizado
826,229,2022-12-26,2715.14,abandonado
827,229,2022-06-22,353.1,finalizado
828,229,2024-02-13,846.18,abandonado
829,229,2022-01-14,405.53,abandonado
830,230,2024-12-12,1299.44,abandonado
831,230,2024-02-09,2171.63,abandonado
832,230,2023-03-19,3189.93,abandonado
833,231,2024-05-29,810.18,abandonado
834,231,2023-01-28,2462.79,abandonado
835,231,2024-06-13,3181.97,finalizado
836,231,2023-08-11,1111.99,finalizado
837,231,2022-04-05,3086.45,abandonado
838,231,2024-05-03,2930.11,finalizado
839,231,2024-01-08,3441.58,finalizado
840,232,2023-01-07,2332.33,abandonado
841,232,2022-05-09,1676.72,finalizado
842,232,2023-08-01,256.51,finalizado
843,232,2023-10-30,1995.52,finalizado
844,232,2022-11-16,3103.99,finalizado
845,232,2024-09-08,2144.26,finalizado
846,233,2023-12-10,2397.61,finalizado
847,233,2022-05-20,1061.99,abandonado
848,233,2024-04-16,411.83,abandonado
849,233,2024-01-05,1771.86,finalizado
850,234,2022-10-27,3286.31,finalizado
851,234,2023-09-10,1443.03,abandonado
852,234,2023-05-21,2499.58,abandonado
853,235,2022-08-20,3319.68,abandonado
854,235,2024-04-08,112.43,abandonado
855,235,2022-03-05,2121.98,abandonado
856,235,2022-09-04,2601.38,finalizado
857,235,2022-02-26,3059.74,finalizado
858,236,2022-07-01,3456.55,finalizado
859,236,2022-05-06,2255.29,abandonado
860,236,2023-09-02,150.09,abandonado
861,236,2024-10-08,2380.98,finalizado
862,236,2023-12-12,1446.63,finalizado
863,237,2023-09-25,2272.19,finalizado
864,238,2022-10-31,2689.48,finalizado
865,239,2022-01-30,603.24,finalizado
866,239,2023-11-26,1228.04,abandonado
867,239,2022-04-02,886.14,finalizado
868,240,2022-09-29,2478.87,finalizado
869,240,2022-05-22,1107.52,finalizado
870,240,2022-05-08,501.99,finalizado
871,240,2024-03-20,3438.61,abandonado
872,240,2023-09-10,201.53,finalizado
873,241,2024-12-10,601.81,finalizado
874,241,2023-10-10,2315.44,finalizado
875,242,2024-03-30,241.89,finalizado
876,242,2024-09-07,1218.06,abandonado
877,242,2023-05-05,2357.03,abandonado
878,242,2024-12-20,1040.45,abandonado
879,242,2023-11-15,1817.49,finalizado
880,242,2022-08-13,1954.69,finalizado
881,242,2022-03-20,1384.99,finalizado
882,243,2022-11-26,2226.46,abandonado
883,243,2024-07-13,3486.57,abandonado
884,243,2023-06-22,2182.52,finalizado
885,243,2024-12-16,788.53,abandonado
886,244,2023-07-01,819.98,abandonado
887,244,2022-09-23,1408.48,finalizado
888,244,2022-08-07,99.23,finalizado
889,244,2022-11-15,645.42,finalizado
890,244,2023-12-24,1237.65,abandonado
891,244,2022-12-28,2184.76,finalizado
892,244,2024-12-29,2856.92,abandonado
893,245,2023-05-04,2715.44,finalizado
894,245,2023-10-28,2895.26,finalizado
895,246,2022-12-24,294.27,finalizado
896,246,2024-01-06,773.25,abandonado
897,247,2022-07-08,2957.14,finalizado
898,247,2022-06-19,3002.48,finalizado
899,247,2023-01-01,206.89,finalizado
900,247,2022-08-24,478.54,abandonado
901,248,2022-08-10,591.64,finalizado
902,248,2024-08-18,3337.31,abandonado
903,248,2022-09-09,1097.02,finalizado
904,248,2022-11-07,759.7,abandonado
905,248,2022-12-12,1162.84,abandonado
906,248,2022-09-04,2866.97,finalizado
907,249,2024-07-16,167.79,abandonado
908,249,2022-06-03,2674.94,abandonado
909,249,2023-08-18,1106.32,abandonado
910,250,2024-12-18,3199.11,finalizado
911,250,2022-11-07,2734.26,finalizado
912,250,2022-04-13,589.75,finalizado
913,250,2022-02-28,468.63,finalizado
914,250,2023-07-26,2991.95,finalizado
915,251,2022-07-01,1813.83,finalizado
916,251,2024-12-16,3151.46,abandonado
917,251,2024-04-08,2764.93,finalizado
918,251,2023-09-06,3447.83,finalizado
919,251,2023-09-24,2505.69,abandonado
920,251,2022-08-30,1104.96,abandonado
921,251,2024-09-11,118.69,abandonado
922,253,2024-02-18,657.58,finalizado
923,253,2024-09-11,1831.74,abandonado
924,253,2022-09-29,2914.48,finalizado
925,253,2023-06-30,427.82,finalizado
926,253,2024-04-27,977.74,abandonado
927,253,2023-11-15,1955.43,abandonado
928,253,2024-06-01,1805.34,abandonado
929,254,2024-10-04,247.26,abandonado
930,254,2023-08-24,2432.9,finalizado
931,254,2023-04-21,1784.98,finalizado
932,254,2024-06-05,501.49,finalizado
933,255,2023-12-01,653.6,abandonado
934,256,2023-09-02,204.53,finalizado
935,256,2023-12-21,117.74,finalizado
936,256,2024-04-16,543.31,abandonado
937,256,2023-05-30,747.86,finalizado
938,256,2023-09-19,550.58,finalizado
939,256,2022-04-07,2975.3,finalizado
940,256,2024-04-10,3308.23,abandonado
941,257,2023-05-11,1282.15,abandonado
942,257,2024-02-08,2520.18,finalizado
943,257,2023-07-10,2672.4,finalizado
944,257,2023-05-04,1869.07,finalizado
945,258,2023-07-11,3307.12,finalizado
946,258,2023-01-06,1168.5,abandonado
947,258,2022-04-20,1067.91,abandonado
948,258,2024-07-05,499.56,finalizado
949,258,2023-09-07,1584.27,finalizado
950,258,2022-04-23,298.13,abandonado
951,258,2024-02-01,1385.85,abandonado
952,259,2024-05-17,1358.97,finalizado
953,259,2023-07-22,2785.76,finalizado
954,259,2023-09-06,1800.95,abandonado
955,259,2022-03-22,1734.23,abandonado
956,260,2022-05-05,945.77,finalizado
957,261,2023-12-23,1318.12,abandonado
958,261,2024-12-21,1513.59,finalizado
959,261,2024-10-30,1478.41,abandonado
960,261,2024-09-12,1858.58,abandonado
961,261,2023-05-12,1452.43,finalizado
962,262,2023-08-14,2865.19,finalizado
963,262,2022-10-15,462.75,finalizado
964,262,2024-01-12,1484.92,abandonado
965,262,2022-06-20,3306.89,abandonado
966,262,2023-01-25,3121.9,abandonado
967,262,2023-05-06,638.68,finalizado
968,263,2022-02-21,751.45,abandonado
969,263,2023-12-22,3402.97,abandonado
970,263,2022-06-02,2779.44,abandonado
971,263,2022-03-20,146.74,finalizado
972,264,2022-09-01,1201.26,finalizado
973,264,2023-08-23,331.48,abandonado
974,265,2022-01-20,406.4,abandonado
975,265,2023-04-08,1895.13,abandonado
976,265,2023-11-18,197.06,abandonado
977,265,2024-05-18,3280.5,abandonado
978,265,2023-04-02,3196.94,abandonado
979,265,2023-02-28,2078.98,finalizado
980,266,2022-12-16,394.81,abandonado
981,266,2024-08-29,546.0,abandonado
982,266,2023-03-06,1871.51,abandonado
983,267,2024-11-26,1323.14,finalizado
984,267,2024-09-19,1405.51,finalizado
985,267,2022-09-15,2090.43,finalizado
986,267,2023-06-10,3126.66,abandonado
987,267,2023-04-14,2648.25,finalizado
988,267,2022-01-11,1758.07,abandonado
989,268,2024-08-30,1984.11,finalizado
990,269,2023-05-26,1111.49,finalizado
991,269,2023-10-23,2484.47,finalizado
992,269,2022-02-12,456.52,finalizado
993,269,2022-02-11,2358.39,abandonado
994,269,2023-10-10,3332.22,finalizado
995,269,2024-05-30,178.52,finalizado
996,270,2024-04-02,2673.68,finalizado
997,270,2024-02-24,3468.8,finalizado
998,270,2022-06-04,824.96,finalizado
999,270,2024-04-15,1899.93,abandonado
1000,270,2022-08-16,2467.11,abandonado
1001,271,2023-11-26,3160.24,abandonado
1002,272,2024-01-12,2848.52,finalizado
1003,272,2022-09-14,775.36,finalizado
1004,272,2023-08-11,3218.37,abandonado
1005,273,2024-03-02,1523.01,finalizado
1006,273,2024-07-10,3435.55,abandonado
1007,273,2024-10-25,1865.79,finalizado
1008,273,2022-06-01,586.77,abandonado
1009,273,2022-03-19,2322.25,abandonado
1010,274,2024-02-29,80.85,finalizado
1011,274,2023-06-27,3060.49,finalizado
1012,274,2024-06-04,2798.54,finalizado
1013,274,2023-09-19,256.92,finalizado
1014,274,2022-12-22,157.68,finalizado
1015,275,2022-11-18,1390.79,finalizado
1016,275,2023-11-12,3263.94,abandonado
1017,275,2023-09-10,2745.33,finalizado
1018,275,2024-08-06,887.02,finalizado
1019,275,2024-04-19,2416.99,finalizado
1020,275,2024-10-28,1424.16,finalizado
1021,276,2023-10-13,2336.66,finalizado
1022,276,2023-06-28,3103.75,finalizado
1023,276,2024-11-10,653.47,finalizado
1024,276,2022-03-29,431.07,finalizado
1025,276,2023-05-31,1657.06,finalizado
1026,276,2023-07-07,1223.58,finalizado
1027,277,2024-07-17,2730.21,abandonado
1028,277,2023-04-15,2549.01,finalizado
1029,277,2022-09-06,471.01,abandonado
1030,278,2022-09-26,540.43,finalizado
1031,278,2023-05-30,3101.45,abandonado
1032,278,2024-08-24,3451.59,finalizado
1033,279,2023-07-28,2375.45,abandonado
1034,279,2024-10-30,2966.05,finalizado
1035,279,2023-12-05,3491.92,abandonado
1036,279,2022-09-22,1684.18,finalizado
1037,281,2023-11-20,428.68,abandonado
1038,282,2023-05-02,823.16,abandonado
1039,282,2022-10-15,1415.67,abandonado
1040,282,2024-07-15,1716.49,abandonado
1041,282,2022-10-03,364.29,finalizado
1042,282,2024-11-07,3322.11,finalizado
1043,284,2023-10-20,607.41,abandonado
1044,284,2022-09-04,2182.19,abandonado
1045,284,2024-10-29,2779.54,abandonado
1046,284,2023-08-20,691.69,finalizado
1047,285,2022-10-19,719.65,finalizado
1048,286,2022-09-10,3125.6,abandonado
1049,286,2022-10-17,685.2,abandonado
1050,286,2023-11-22,275.51,finalizado
1051,287,2024-09-23,2335.26,finalizado
1052,287,2023-10-14,1901.25,finalizado
1053,287,2022-03-20,1806.02,finalizado
1054,287,2024-11-14,3065.36,finalizado
1055,287,2022-10-17,3103.84,finalizado
1056,287,2024-10-03,1889.09,finalizado
1057,288,2023-08-04,723.19,finalizado
1058,289,2024-10-02,1154.94,finalizado
1059,289,2024-10-22,1105.84,finalizado
1060,289,2024-08-11,3269.83,abandonado
1061,289,2023-03-29,706.54,abandonado
1062,290,2023-10-11,1868.29,abandonado
1063,290,2022-05-16,2896.23,finalizado
1064,290,2023-08-08,2785.81,finalizado
1065,290,2024-11-07,3461.86,finalizado
1066,290,2022-04-03,1208.48,finalizado
1067,291,2024-09-08,2321.33,finalizado
1068,291,2024-05-31,139.39,finalizado
1069,291,2023-01-07,2596.79,abandonado
1070,291,2024-07-27,3431.18,finalizado
1071,291,2023-01-04,1771.84,finalizado
1072,291,2024-10-01,3160.77,finalizado
1073,292,2022-09-21,2641.23,finalizado
1074,292,2023-11-13,1144.09,abandonado
1075,292,2023-03-08,1046.38,finalizado
1076,293,2022-09-16,1618.58,finalizado
1077,293,2022-02-26,974.03,finalizado
1078,293,2022-08-18,1728.33,finalizado
1079,295,2024-05-14,343.1,abandonado
1080,295,2024-08-22,1164.6,finalizado
1081,295,2024-04-08,1474.31,finalizado
1082,296,2024-03-15,174.94,abandonado
1083,296,2022-06-27,1978.32,finalizado
1084,296,2024-08-05,297.88,finalizado
1085,296,2022-09-11,100.32,finalizado
1086,296,2024-06-01,1570.34,finalizado
1087,296,2023-07-14,2283.67,abandonado
1088,298,2022-09-03,512.91,finalizado
1089,298,2023-04-21,2030.12,abandonado
1090,298,2023-07-01,2269.82,abandonado
1091,299,2022-06-17,2280.79,abandonado
1092,299,2024-03-13,1458.23,abandonado
1093,299,2022-03-09,2144.23,finalizado
1094,299,2022-06-26,3354.53,finalizado
1095,299,2022-08-17,1713.61,finalizado
1096,299,2024-03-30,2911.82,finalizado
1097,299,2024-09-16,1609.19,finalizado
1098,301,2024-09-22,816.43,finalizado
1099,302,2023-01-17,2315.05,abandonado
1100,302,2024-12-14,226.88,abandonado
1101,302,2023-02-11,1138.41,finalizado
1102,302,2024-06-27,463.28,finalizado
1103,302,2024-07-27,123.82,finalizado
1104,302,2024-11-13,501.69,abandonado
1105,302,2022-08-03,1597.9,finalizado
1106,303,2022-05-03,2322.15,finalizado
1107,303,2022-06-07,238.24,finalizado
1108,303,2024-05-19,1673.92,abandonado
1109,304,2024-12-19,2599.25,finalizado
1110,304,2022-06-05,920.46,abandonado
1111,304,2022-11-19,426.98,finalizado
1112,304,2022-09-08,3315.49,finalizado
1113,304,2023-03-30,1694.86,abandonado
1114,304,2022-10-01,3434.79,finalizado
1115,304,2022-03-09,3478.77,abandonado
1116,305,2023-02-28,2712.83,finalizado
1117,306,2024-07-07,683.2,abandonado
1118,306,2022-09-01,2232.38,finalizado
1119,306,2022-11-24,1988.69,finalizado
1120,307,2024-03-11,1286.39,finalizado
1121,308,2024-12-16,1263.08,finalizado
1122,308,2024-12-31,3174.24,abandonado
1123,308,2022-06-04,248.73,finalizado
1124,308,2022-10-22,3202.23,finalizado
1125,308,2024-09-24,2278.22,finalizado
1126,309,2024-08-20,2460.81,abandonado
1127,310,2022-11-27,2028.25,abandonado
1128,310,2023-09-11,1422.46,abandonado
1129,310,2024-03-06,260.48,abandonado
1130,310,2022-04-12,432.93,abandonado
1131,310,2024-10-11,3332.75,finalizado
1132,310,2024-07-03,383.37,finalizado
1133,310,2022-11-30,2825.58,finalizado
1134,311,2023-07-24,1853.89,abandonado
1135,311,2024-06-27,309.02,finalizado
1136,311,2024-06-14,1488.35,abandonado
1137,311,2022-04-28,2974.36,abandonado
1138,312,2022-07-25,2687.15,abandonado
1139,312,2022-01-04,1494.74,abandonado
1140,312,2023-08-28,2734.15,abandonado
1141,312,2023-08-22,2092.81,abandonado
1142,312,2024-12-02,3178.81,abandonado
1143,312,2023-11-11,2357.37,finalizado
1144,313,2022-07-26,1855.15,finalizado
1145,313,2024-02-26,1274.84,abandonado
1146,313,2024-01-17,886.94,abandonado
1147,313,2024-03-19,1062.71,finalizado
1148,313,2023-04-05,1566.46,finalizado
1149,314,2023-06-10,1379.38,finalizado
1150,314,2022-05-23,1830.6,finalizado
1151,314,2023-12-14,2882.58,abandonado
1152,314,2023-04-10,3213.48,finalizado
1153,314,2024-03-14,2258.21,abandonado
1154,314,2023-12-14,2810.2,finalizado
1155,314,2022-07-31,625.3,finalizado
1156,316,2022-01-21,204.58,abandonado
1157,317,2023-09-16,605.47,finalizado
1158,317,2024-04-26,1689.76,abandonado
1159,317,2023-05-16,2252.8,abandonado
1160,317,2023-05-14,442.93,abandonado
1161,317,2023-09-09,952.05,finalizado
1162,317,2024-03-06,453.68,finalizado
1163,317,2023-11-23,3006.11,finalizado
1164,318,2022-07-05,2280.14,abandonado
1165,318,2023-10-16,1036.32,finalizado
1166,318,2022-10-22,3159.04,finalizado
1167,319,2023-06-23,1679.33,finalizado
1168,319,2022-10-16,2851.44,abandonado
1169,319,2022-07-28,2926.88,finalizado
1170,319,2023-02-07,2080.99,finalizado
1171,320,2022-06-16,2475.16,finalizado
1172,320,2023-12-02,3005.91,finalizado
1173,320,2022-10-06,171.21,abandonado
1174,320,2023-05-14,826.0,finalizado
1175,320,2022-08-16,1629.52,finalizado
1176,320,2024-03-09,1504.12,abandonado
1177,320,2022-09-19,1789.42,finalizado
1178,321,2022-04-08,2871.43,finalizado
1179,321,2022-05-15,1793.53,finalizado
1180,321,2022-05-31,1218.56,finalizado
1181,322,2022-05-22,81.65,abandonado
1182,322,2023-10-06,651.19,finalizado
1183,322,2022-12-22,2488.42,abandonado
1184,323,2023-10-10,1638.73,abandonado
1185,323,2022-03-05,403.97,abandonado
1186,323,2023-12-28,113.54,finalizado
1187,323,2023-10-15,1379.54,abandonado
1188,323,2024-07-28,3228.21,finalizado
1189,323,2023-03-18,3383.36,finalizado
1190,323,2023-07-13,842.0,finalizado
1191,324,2023-04-26,973.92,abandonado
1192,324,2024-03-03,1534.81,abandonado
1193,324,2023-11-16,3124.56,finalizado
1194,324,2022-06-28,3493.72,finalizado
1195,325,2023-08-09,129.48,finalizado
1196,325,2022-02-26,1798.21,finalizado
1197,325,2023-12-22,2285.23,finalizado
1198,327,2022-03-03,782.95,finalizado
1199,328,2023-04-04,1460.44,finalizado
1200,328,2023-07-11,84.0,abandonado
1201,328,2023-03-20,2414.13,finalizado
1202,328,2023-05-06,1097.03,finalizado
1203,328,2023-02-12,2175.63,abandonado
1204,328,2023-01-18,2877.02,abandonado
1205,328,2023-01-31,1268.88,abandonado
1206,329,2022-12-14,2154.78,finalizado
1207,329,2024-11-30,613.41,abandonado
1208,329,2022-08-09,175.91,finalizado
1209,329,2022-03-16,341.3,abandonado
1210,329,2022-01-17,1743.41,abandonado
1211,329,2024-12-18,780.5,finalizado
1212,330,2023-04-17,3333.32,finalizado
1213,330,2023-02-18,943.58,abandonado
1214,331,2022-05-01,1685.42,finalizado
1215,331,2022-12-16,1694.4,abandonado
1216,331,2023-05-12,1893.48,finalizado
1217,331,2024-07-17,1409.42,finalizado
1218,331,2022-05-29,1041.18,abandonado
1219,332,2022-12-10,2438.49,abandonado
1220,332,2022-01-25,2310.96,finalizado
1221,332,2023-09-12,1309.59,finalizado
1222,332,2024-04-19,681.19,abandonado
1223,332,2024-09-22,1099.81,abandonado
1224,332,2022-05-30,162.68,finalizado
1225,333,2023-06-18,1762.16,finalizado
1226,333,2024-03-05,687.6,finalizado
1227,334,2022-06-16,2150.25,abandonado
1228,335,2023-05-13,2125.38,finalizado
1229,335,2024-09-16,1088.46,abandonado
1230,335,2024-07-05,3356.78,abandonado
1231,335,2023-09-09,443.29,abandonado
1232,335,2024-06-16,2551.12,finalizado
1233,336,2024-11-28,1879.96,finalizado
1234,336,2022-07-26,1203.71,finalizado
1235,337,2024-03-29,1845.67,abandonado
1236,337,2023-03-24,2350.08,finalizado
1237,338,2022-03-06,3056.35,finalizado
1238,338,2023-09-27,2365.14,abandonado
1239,338,2023-11-11,1438.05,finalizado
1240,338,2024-08-26,2074.63,abandonado
1241,339,2023-11-20,3432.51,abandonado
1242,339,2022-12-06,2228.25,finalizado
1243,339,2024-03-03,1633.67,abandonado
1244,339,2023-07-06,1421.54,abandonado
1245,339,2024-12-06,181.35,abandonado
1246,339,2024-12-16,652.21,abandonado
1247,341,2023-03-10,2586.35,finalizado
1248,341,2022-07-22,2418.46,finalizado
1249,341,2024-05-07,2780.49,finalizado
1250,342,2023-07-26,812.02,abandonado
1251,343,2023-10-19,2304.04,abandonado
1252,343,2024-09-01,2289.21,abandonado
1253,343,2023-12-06,2708.63,abandonado
1254,343,2022-07-30,3417.25,finalizado
1255,343,2022-04-25,1920.19,finalizado
1256,343,2023-03-25,521.8,abandonado
1257,343,2022-04-08,2578.04,finalizado
1258,344,2024-11-27,3194.4,finalizado
1259,344,2022-05-07,2256.71,finalizado
1260,344,2023-12-24,2028.66,abandonado
1261,344,2024-02-25,1062.08,finalizado
1262,344,2023-08-11,1833.71,abandonado
1263,345,2022-06-01,971.37,finalizado
1264,346,2022-02-26,2226.44,abandonado
1265,346,2024-11-04,2934.59,abandonado
1266,346,2022-05-17,653.22,abandonado
1267,346,2022-09-12,1277.35,finalizado
1268,346,2024-06-01,3321.2,abandonado
1269,346,2023-12-02,961.45,finalizado
1270,347,2024-08-04,2750.96,abandonado
1271,348,2024-05-27,582.2,finalizado
1272,348,2022-07-17,441.13,finalizado
1273,348,2023-01-09,2011.04,finalizado
1274,348,2023-08-03,2522.06,finalizado
1275,348,2022-07-05,290.44,finalizado
1276,349,2024-10-31,1253.38,abandonado
1277,349,2024-10-22,1946.85,finalizado
1278,349,2022-12-16,3234.35,finalizado
1279,351,2022-08-13,2716.75,abandonado
1280,351,2022-07-12,896.51,finalizado
1281,351,2023-11-23,1550.13,abandonado
1282,351,2022-02-20,748.3,finalizado
1283,352,2022-08-22,2935.99,finalizado
1284,352,2023-08-30,120.91,finalizado
1285,352,2024-07-24,2346.85,finalizado
1286,353,2022-05-18,804.21,finalizado
1287,353,2023-04-02,153.23,finalizado
1288,355,2023-11-01,1159.18,finalizado
1289,355,2024-10-26,2238.56,finalizado
1290,356,2024-07-06,488.97,abandonado
1291,356,2022-06-19,2863.63,abandonado
1292,356,2024-06-30,2094.39,finalizado
1293,356,2024-03-15,2995.81,finalizado
1294,356,2024-01-24,386.94,finalizado
1295,356,2023-01-20,1124.03,finalizado
1296,356,2024-03-02,229.68,abandonado
1297,357,2024-04-09,2964.28,abandonado
1298,359,2022-04-17,2774.85,finalizado
1299,359,2024-05-09,140.39,abandonado
1300,359,2024-09-07,2215.96,abandonado
1301,359,2023-02-08,2173.05,abandonado
1302,360,2023-09-25,2471.09,finalizado
1303,360,2022-07-27,313.74,finalizado
1304,361,2024-07-05,788.47,abandonado
1305,361,2022-05-14,326.28,finalizado
1306,363,2023-12-07,2707.11,finalizado
1307,363,2022-04-05,1847.35,finalizado
1308,363,2024-01-23,1646.05,abandonado
1309,363,2022-01-13,2306.82,finalizado
1310,363,2023-01-08,3177.06,finalizado
1311,363,2023-02-22,2693.95,finalizado
1312,363,2024-06-10,1800.8,abandonado
1313,364,2023-02-07,816.08,finalizado
1314,364,2024-01-26,1730.77,finalizado
1315,364,2024-10-08,1741.63,finalizado
1316,364,2023-07-09,533.47,abandonado
1317,364,2024-07-11,1450.26,finalizado
1318,364,2024-05-29,1901.1,abandonado
1319,365,2023-05-18,2387.78,finalizado
1320,365,2022-03-29,2838.65,finalizado
1321,366,2023-03-15,1262.04,abandonado
1322,366,2022-05-06,1067.37,abandonado
1323,367,2024-05-14,3292.96,finalizado
1324,367,2024-07-12,3057.2,abandonado
1325,367,2024-10-26,816.23,abandonado
1326,367,2024-12-24,296.34,finalizado
1327,368,2024-08-12,831.96,finalizado
1328,369,2023-02-09,642.47,finalizado
1329,370,2024-02-22,108.62,abandonado
1330,370,2023-10-30,2817.59,abandonado
1331,370,2024-07-05,867.05,abandonado
